PID,PID_Sex,PID_Age,Manipulation,combined_info,score
88,Female,18,Masculinity,63_Manipulated,2
89,Female,39,Masculinity,63_Manipulated,0
90,Female,18,Masculinity,63_Manipulated,0
91,Male,19,Masculinity,63_Manipulated,2
92,Female,20,Masculinity,63_Manipulated,3
103,Female,18,Symmetry,63_Manipulated,3
106,Female,19,Symmetry,63_Manipulated,0
106,Male,22,Symmetry,63_Manipulated,0
109,Male,20,Symmetry,63_Manipulated,2
112,Female,18,Symmetry,63_Manipulated,3
115,Female,18,Symmetry,63_Manipulated,3
118,Female,19,Symmetry,63_Manipulated,1
121,Female,18,Symmetry,63_Manipulated,0
124,Female,19,Symmetry,63_Manipulated,2
127,Female,19,Symmetry,63_Manipulated,2
130,Female,19,Symmetry,63_Manipulated,0
133,Female,21,Symmetry,63_Manipulated,3
136,Male,20,Symmetry,63_Manipulated,0
139,Female,19,Symmetry,63_Manipulated,4
142,Female,19,Symmetry,63_Manipulated,2
145,Male,18,Symmetry,63_Manipulated,0
148,Male,22,Symmetry,63_Manipulated,4
151,Male,20,Symmetry,63_Manipulated,1
154,Male,21,Symmetry,63_Manipulated,0
157,Male,19,Symmetry,63_Manipulated,2
160,Male,19,Symmetry,63_Manipulated,0
163,Male,21,Symmetry,63_Manipulated,2
166,Male,18,Symmetry,63_Manipulated,0
169,Male,21,Symmetry,63_Manipulated,1
172,Female,19,Symmetry,63_Manipulated,3
175,Male,21,Symmetry,63_Manipulated,2
178,Male,20,Symmetry,63_Manipulated,0
181,Female,22,Symmetry,63_Manipulated,1
184,Female,21,Symmetry,63_Manipulated,0
187,Female,19,Symmetry,63_Manipulated,0
190,Male,19,Symmetry,63_Manipulated,1
193,Female,22,Symmetry,63_Manipulated,0
196,Female,20,Symmetry,63_Manipulated,2
199,Female,19,Symmetry,63_Manipulated,0
202,Female,19,Symmetry,63_Manipulated,0
205,Female,22,Symmetry,63_Manipulated,0
208,Female,18,Symmetry,63_Manipulated,2
211,Female,18,Symmetry,63_Manipulated,3
214,Female,20,Symmetry,63_Manipulated,2
217,Female,19,Symmetry,63_Manipulated,4
220,Male,21,Symmetry,63_Manipulated,1
275,Male,20,Symmetry,63_Manipulated,1
102,Female,19,Averageness,63_None,4
105,Female,19,Averageness,63_None,0
108,Male,19,Averageness,63_None,0
111,Female,19,Averageness,63_None,0
114,Male,19,Averageness,63_None,0
117,Female,19,Averageness,63_None,2
120,Female,19,Averageness,63_None,0
123,Male,19,Averageness,63_None,2
126,Male,21,Averageness,63_None,1
129,Female,19,Averageness,63_None,1
132,Female,19,Averageness,63_None,0
135,Female,19,Averageness,63_None,2
138,Male,19,Averageness,63_None,0
141,Female,22,Averageness,63_None,2
144,Male,19,Averageness,63_None,2
147,Female,19,Averageness,63_None,0
150,Male,19,Averageness,63_None,3
153,Male,18,Averageness,63_None,0
156,Male,18,Averageness,63_None,1
159,Female,19,Averageness,63_None,0
162,Female,19,Averageness,63_None,4
165,Female,18,Averageness,63_None,0
168,Male,20,Averageness,63_None,0
171,Male,19,Averageness,63_None,0
174,Male,21,Averageness,63_None,0
177,Female,22,Averageness,63_None,2
180,Female,19,Averageness,63_None,0
183,Male,20,Averageness,63_None,3
186,Female,21,Averageness,63_None,2
189,Female,19,Averageness,63_None,4
192,Female,20,Averageness,63_None,2
195,Female,19,Averageness,63_None,0
198,Female,19,Averageness,63_None,0
201,Female,20,Averageness,63_None,0
204,Female,20,Averageness,63_None,0
207,Female,18,Averageness,63_None,3
210,Female,19,Averageness,63_None,4
213,Male,19,Averageness,63_None,2
216,Female,21,Averageness,63_None,2
219,Female,18,Averageness,63_None,0
222,Female,21,Averageness,63_None,3
101,Female,21,Femininity,63_None,0
104,Female,18,Femininity,63_None,0
110,Female,19,Femininity,63_None,0
113,Female,18,Femininity,63_None,2
116,Female,18,Femininity,63_None,0
119,Female,20,Femininity,63_None,0
122,Female,20,Femininity,63_None,0
125,Male,19,Femininity,63_None,4
128,Female,19,Femininity,63_None,0
131,Female,18,Femininity,63_None,0
134,Female,18,Femininity,63_None,0
137,Female,19,Femininity,63_None,3
140,Female,19,Femininity,63_None,1
143,Female,18,Femininity,63_None,3
146,Female,19,Femininity,63_None,3
149,Female,18,Femininity,63_None,3
152,Male,19,Femininity,63_None,0
155,Male,19,Femininity,63_None,2
158,Male,19,Femininity,63_None,1
161,Male,19,Femininity,63_None,0
164,Female,20,Femininity,63_None,0
167,Male,19,Femininity,63_None,0
170,Male,19,Femininity,63_None,2
173,Male,19,Femininity,63_None,1
176,Female,22,Femininity,63_None,4
179,Male,20,Femininity,63_None,0
182,Male,18,Femininity,63_None,3
185,Female,22,Femininity,63_None,0
188,Female,21,Femininity,63_None,3
191,Female,21,Femininity,63_None,0
194,Male,18,Femininity,63_None,0
197,Female,21,Femininity,63_None,1
200,Male,20,Femininity,63_None,4
203,Female,19,Femininity,63_None,0
206,Male,20,Femininity,63_None,1
209,Male,20,Femininity,63_None,2
212,Male,22,Femininity,63_None,2
215,Female,20,Femininity,63_None,0
218,Male,18,Femininity,63_None,4
221,Male,19,Femininity,63_None,0
224,Male,20,Femininity,63_None,0
43,Male,34,Masculinity,63_None,0
44,Female,19,Masculinity,63_None,0
45,Male,20,Masculinity,63_None,0
46,Female,19,Masculinity,63_None,1
47,Female,19,Masculinity,63_None,3
48,Female,20,Masculinity,63_None,2
49,Male,23,Masculinity,63_None,0
50,Female,19,Masculinity,63_None,2
51,Female,19,Masculinity,63_None,2
52,Female,22,Masculinity,63_None,0
53,Female,19,Masculinity,63_None,3
54,Male,19,Masculinity,63_None,0
55,Female,20,Masculinity,63_None,0
56,Female,20,Masculinity,63_None,0
57,Female,19,Masculinity,63_None,0
58,Male,18,Masculinity,63_None,1
59,Male,31,Masculinity,63_None,0
60,Male,19,Masculinity,63_None,0
61,Female,41,Masculinity,63_None,0
62,Female,19,Masculinity,63_None,3
63,Female,24,Masculinity,63_None,2
64,Female,19,Masculinity,63_None,0
65,Female,20,Masculinity,63_None,0
66,Male,21,Masculinity,63_None,2
67,Female,34,Masculinity,63_None,0
68,Male,18,Masculinity,63_None,0
69,Female,19,Masculinity,63_None,3
70,Female,19,Masculinity,63_None,0
71,Female,18,Masculinity,63_None,0
72,Female,18,Masculinity,63_None,0
73,Female,19,Masculinity,63_None,0
74,Female,18,Masculinity,63_None,2
75,Female,20,Masculinity,63_None,0
76,Female,18,Masculinity,63_None,0
77,Female,20,Masculinity,63_None,0
78,Female,19,Masculinity,63_None,0
79,Female,20,Masculinity,63_None,4
80,Female,20,Masculinity,63_None,3
81,Female,18,Masculinity,63_None,3
82,Female,20,Masculinity,63_None,0
83,Female,18,Masculinity,63_None,0
84,Female,19,Masculinity,63_None,2
85,Female,19,Masculinity,63_None,3
86,Male,18,Masculinity,63_None,0
87,Female,18,Masculinity,63_None,0
88,Female,18,Masculinity,63_None,0
89,Female,39,Masculinity,63_None,2
90,Female,18,Masculinity,63_None,3
91,Male,19,Masculinity,63_None,0
92,Female,20,Masculinity,63_None,0
103,Female,18,Symmetry,63_None,0
106,Female,19,Symmetry,63_None,2
106,Male,22,Symmetry,63_None,3
109,Male,20,Symmetry,63_None,0
112,Female,18,Symmetry,63_None,0
115,Female,18,Symmetry,63_None,0
118,Female,19,Symmetry,63_None,0
121,Female,18,Symmetry,63_None,2
124,Female,19,Symmetry,63_None,0
127,Female,19,Symmetry,63_None,0
130,Female,19,Symmetry,63_None,1
133,Female,21,Symmetry,63_None,0
136,Male,20,Symmetry,63_None,3
139,Female,19,Symmetry,63_None,0
142,Female,19,Symmetry,63_None,0
145,Male,18,Symmetry,63_None,1
148,Male,22,Symmetry,63_None,0
151,Male,20,Symmetry,63_None,0
154,Male,21,Symmetry,63_None,2
157,Male,19,Symmetry,63_None,0
160,Male,19,Symmetry,63_None,1
163,Male,21,Symmetry,63_None,0
166,Male,18,Symmetry,63_None,1
169,Male,21,Symmetry,63_None,0
172,Female,19,Symmetry,63_None,0
175,Male,21,Symmetry,63_None,0
178,Male,20,Symmetry,63_None,2
181,Female,22,Symmetry,63_None,0
184,Female,21,Symmetry,63_None,2
187,Female,19,Symmetry,63_None,4
190,Male,19,Symmetry,63_None,0
193,Female,22,Symmetry,63_None,2
196,Female,20,Symmetry,63_None,0
199,Female,19,Symmetry,63_None,3
202,Female,19,Symmetry,63_None,2
205,Female,22,Symmetry,63_None,2
208,Female,18,Symmetry,63_None,0
211,Female,18,Symmetry,63_None,0
214,Female,20,Symmetry,63_None,0
217,Female,19,Symmetry,63_None,0
220,Male,21,Symmetry,63_None,0
275,Male,20,Symmetry,63_None,0
102,Female,19,Averageness,66_Manipulated,0
105,Female,19,Averageness,66_Manipulated,3
108,Male,19,Averageness,66_Manipulated,0
111,Female,19,Averageness,66_Manipulated,5
114,Male,19,Averageness,66_Manipulated,2
117,Female,19,Averageness,66_Manipulated,0
120,Female,19,Averageness,66_Manipulated,0
123,Male,19,Averageness,66_Manipulated,3
126,Male,21,Averageness,66_Manipulated,1
129,Female,19,Averageness,66_Manipulated,2
132,Female,19,Averageness,66_Manipulated,3
135,Female,19,Averageness,66_Manipulated,3
138,Male,19,Averageness,66_Manipulated,0
141,Female,22,Averageness,66_Manipulated,0
144,Male,19,Averageness,66_Manipulated,2
147,Female,19,Averageness,66_Manipulated,4
150,Male,19,Averageness,66_Manipulated,0
153,Male,18,Averageness,66_Manipulated,4
156,Male,18,Averageness,66_Manipulated,0
159,Female,19,Averageness,66_Manipulated,0
162,Female,19,Averageness,66_Manipulated,0
165,Female,18,Averageness,66_Manipulated,0
168,Male,20,Averageness,66_Manipulated,0
171,Male,19,Averageness,66_Manipulated,0
174,Male,21,Averageness,66_Manipulated,3
177,Female,22,Averageness,66_Manipulated,0
180,Female,19,Averageness,66_Manipulated,0
183,Male,20,Averageness,66_Manipulated,0
186,Female,21,Averageness,66_Manipulated,0
189,Female,19,Averageness,66_Manipulated,0
192,Female,20,Averageness,66_Manipulated,4
195,Female,19,Averageness,66_Manipulated,5
198,Female,19,Averageness,66_Manipulated,4
201,Female,20,Averageness,66_Manipulated,0
204,Female,20,Averageness,66_Manipulated,0
207,Female,18,Averageness,66_Manipulated,0
210,Female,19,Averageness,66_Manipulated,0
213,Male,19,Averageness,66_Manipulated,2
216,Female,21,Averageness,66_Manipulated,3
219,Female,18,Averageness,66_Manipulated,2
222,Female,21,Averageness,66_Manipulated,4
101,Female,21,Femininity,66_Manipulated,3
104,Female,18,Femininity,66_Manipulated,0
110,Female,19,Femininity,66_Manipulated,0
113,Female,18,Femininity,66_Manipulated,3
116,Female,18,Femininity,66_Manipulated,5
119,Female,20,Femininity,66_Manipulated,3
122,Female,20,Femininity,66_Manipulated,1
125,Male,19,Femininity,66_Manipulated,6
128,Female,19,Femininity,66_Manipulated,3
131,Female,18,Femininity,66_Manipulated,1
134,Female,18,Femininity,66_Manipulated,5
137,Female,19,Femininity,66_Manipulated,2
140,Female,19,Femininity,66_Manipulated,0
143,Female,18,Femininity,66_Manipulated,1
146,Female,19,Femininity,66_Manipulated,0
149,Female,18,Femininity,66_Manipulated,0
152,Male,19,Femininity,66_Manipulated,0
155,Male,19,Femininity,66_Manipulated,0
158,Male,19,Femininity,66_Manipulated,0
161,Male,19,Femininity,66_Manipulated,0
164,Female,20,Femininity,66_Manipulated,3
167,Male,19,Femininity,66_Manipulated,0
170,Male,19,Femininity,66_Manipulated,2
173,Male,19,Femininity,66_Manipulated,1
176,Female,22,Femininity,66_Manipulated,0
179,Male,20,Femininity,66_Manipulated,0
182,Male,18,Femininity,66_Manipulated,0
185,Female,22,Femininity,66_Manipulated,0
188,Female,21,Femininity,66_Manipulated,0
191,Female,21,Femininity,66_Manipulated,0
194,Male,18,Femininity,66_Manipulated,2
197,Female,21,Femininity,66_Manipulated,2
200,Male,20,Femininity,66_Manipulated,2
203,Female,19,Femininity,66_Manipulated,1
206,Male,20,Femininity,66_Manipulated,0
209,Male,20,Femininity,66_Manipulated,0
212,Male,22,Femininity,66_Manipulated,2
215,Female,20,Femininity,66_Manipulated,3
218,Male,18,Femininity,66_Manipulated,4
221,Male,19,Femininity,66_Manipulated,2
224,Male,20,Femininity,66_Manipulated,0
43,Male,34,Masculinity,66_Manipulated,1
44,Female,19,Masculinity,66_Manipulated,2
45,Male,20,Masculinity,66_Manipulated,4
46,Female,19,Masculinity,66_Manipulated,0
47,Female,19,Masculinity,66_Manipulated,2
48,Female,20,Masculinity,66_Manipulated,1
49,Male,23,Masculinity,66_Manipulated,0
50,Female,19,Masculinity,66_Manipulated,2
51,Female,19,Masculinity,66_Manipulated,0
52,Female,22,Masculinity,66_Manipulated,0
53,Female,19,Masculinity,66_Manipulated,3
54,Male,19,Masculinity,66_Manipulated,0
55,Female,20,Masculinity,66_Manipulated,4
56,Female,20,Masculinity,66_Manipulated,0
57,Female,19,Masculinity,66_Manipulated,1
58,Male,18,Masculinity,66_Manipulated,1
59,Male,31,Masculinity,66_Manipulated,1
60,Male,19,Masculinity,66_Manipulated,3
61,Female,41,Masculinity,66_Manipulated,0
62,Female,19,Masculinity,66_Manipulated,0
63,Female,24,Masculinity,66_Manipulated,0
64,Female,19,Masculinity,66_Manipulated,0
65,Female,20,Masculinity,66_Manipulated,0
66,Male,21,Masculinity,66_Manipulated,2
67,Female,34,Masculinity,66_Manipulated,3
68,Male,18,Masculinity,66_Manipulated,3
69,Female,19,Masculinity,66_Manipulated,0
70,Female,19,Masculinity,66_Manipulated,3
71,Female,18,Masculinity,66_Manipulated,2
72,Female,18,Masculinity,66_Manipulated,2
73,Female,19,Masculinity,66_Manipulated,2
74,Female,18,Masculinity,66_Manipulated,4
75,Female,20,Masculinity,66_Manipulated,0
76,Female,18,Masculinity,66_Manipulated,0
77,Female,20,Masculinity,66_Manipulated,0
78,Female,19,Masculinity,66_Manipulated,0
79,Female,20,Masculinity,66_Manipulated,0
80,Female,20,Masculinity,66_Manipulated,0
81,Female,18,Masculinity,66_Manipulated,2
82,Female,20,Masculinity,66_Manipulated,3
83,Female,18,Masculinity,66_Manipulated,2
84,Female,19,Masculinity,66_Manipulated,1
85,Female,19,Masculinity,66_Manipulated,0
86,Male,18,Masculinity,66_Manipulated,3
87,Female,18,Masculinity,66_Manipulated,0
88,Female,18,Masculinity,66_Manipulated,0
89,Female,39,Masculinity,66_Manipulated,1
90,Female,18,Masculinity,66_Manipulated,0
91,Male,19,Masculinity,66_Manipulated,3
92,Female,20,Masculinity,66_Manipulated,2
103,Female,18,Symmetry,66_Manipulated,3
106,Female,19,Symmetry,66_Manipulated,3
106,Male,22,Symmetry,66_Manipulated,0
109,Male,20,Symmetry,66_Manipulated,0
112,Female,18,Symmetry,66_Manipulated,4
115,Female,18,Symmetry,66_Manipulated,4
118,Female,19,Symmetry,66_Manipulated,1
121,Female,18,Symmetry,66_Manipulated,0
124,Female,19,Symmetry,66_Manipulated,0
127,Female,19,Symmetry,66_Manipulated,0
130,Female,19,Symmetry,66_Manipulated,0
133,Female,21,Symmetry,66_Manipulated,4
136,Male,20,Symmetry,66_Manipulated,0
139,Female,19,Symmetry,66_Manipulated,0
142,Female,19,Symmetry,66_Manipulated,0
145,Male,18,Symmetry,66_Manipulated,0
148,Male,22,Symmetry,66_Manipulated,4
151,Male,20,Symmetry,66_Manipulated,0
154,Male,21,Symmetry,66_Manipulated,2
157,Male,19,Symmetry,66_Manipulated,2
160,Male,19,Symmetry,66_Manipulated,1
163,Male,21,Symmetry,66_Manipulated,0
166,Male,18,Symmetry,66_Manipulated,1
169,Male,21,Symmetry,66_Manipulated,3
172,Female,19,Symmetry,66_Manipulated,3
175,Male,21,Symmetry,66_Manipulated,3
178,Male,20,Symmetry,66_Manipulated,2
181,Female,22,Symmetry,66_Manipulated,4
184,Female,21,Symmetry,66_Manipulated,0
187,Female,19,Symmetry,66_Manipulated,0
190,Male,19,Symmetry,66_Manipulated,2
193,Female,22,Symmetry,66_Manipulated,0
196,Female,20,Symmetry,66_Manipulated,0
199,Female,19,Symmetry,66_Manipulated,0
202,Female,19,Symmetry,66_Manipulated,0
205,Female,22,Symmetry,66_Manipulated,0
208,Female,18,Symmetry,66_Manipulated,0
211,Female,18,Symmetry,66_Manipulated,0
214,Female,20,Symmetry,66_Manipulated,0
217,Female,19,Symmetry,66_Manipulated,4
220,Male,21,Symmetry,66_Manipulated,0
275,Male,20,Symmetry,66_Manipulated,0
102,Female,19,Averageness,66_None,3
105,Female,19,Averageness,66_None,0
108,Male,19,Averageness,66_None,2
111,Female,19,Averageness,66_None,0
114,Male,19,Averageness,66_None,0
117,Female,19,Averageness,66_None,2
120,Female,19,Averageness,66_None,3
123,Male,19,Averageness,66_None,0
126,Male,21,Averageness,66_None,0
129,Female,19,Averageness,66_None,0
132,Female,19,Averageness,66_None,0
135,Female,19,Averageness,66_None,0
138,Male,19,Averageness,66_None,1
141,Female,22,Averageness,66_None,3
144,Male,19,Averageness,66_None,0
147,Female,19,Averageness,66_None,0
150,Male,19,Averageness,66_None,3
153,Male,18,Averageness,66_None,0
156,Male,18,Averageness,66_None,1
159,Female,19,Averageness,66_None,2
162,Female,19,Averageness,66_None,2
165,Female,18,Averageness,66_None,4
168,Male,20,Averageness,66_None,2
171,Male,19,Averageness,66_None,2
174,Male,21,Averageness,66_None,0
177,Female,22,Averageness,66_None,1
180,Female,19,Averageness,66_None,2
183,Male,20,Averageness,66_None,2
186,Female,21,Averageness,66_None,2
189,Female,19,Averageness,66_None,3
192,Female,20,Averageness,66_None,0
195,Female,19,Averageness,66_None,0
198,Female,19,Averageness,66_None,0
201,Female,20,Averageness,66_None,2
204,Female,20,Averageness,66_None,2
207,Female,18,Averageness,66_None,4
210,Female,19,Averageness,66_None,3
213,Male,19,Averageness,66_None,0
216,Female,21,Averageness,66_None,0
219,Female,18,Averageness,66_None,0
222,Female,21,Averageness,66_None,0
101,Female,21,Femininity,66_None,0
104,Female,18,Femininity,66_None,2
110,Female,19,Femininity,66_None,1
113,Female,18,Femininity,66_None,0
116,Female,18,Femininity,66_None,0
119,Female,20,Femininity,66_None,0
122,Female,20,Femininity,66_None,0
125,Male,19,Femininity,66_None,0
128,Female,19,Femininity,66_None,0
131,Female,18,Femininity,66_None,0
134,Female,18,Femininity,66_None,0
137,Female,19,Femininity,66_None,0
140,Female,19,Femininity,66_None,2
143,Female,18,Femininity,66_None,0
146,Female,19,Femininity,66_None,3
149,Female,18,Femininity,66_None,4
152,Male,19,Femininity,66_None,1
155,Male,19,Femininity,66_None,2
158,Male,19,Femininity,66_None,3
161,Male,19,Femininity,66_None,3
164,Female,20,Femininity,66_None,0
167,Male,19,Femininity,66_None,1
170,Male,19,Femininity,66_None,0
173,Male,19,Femininity,66_None,0
176,Female,22,Femininity,66_None,1
179,Male,20,Femininity,66_None,1
182,Male,18,Femininity,66_None,3
185,Female,22,Femininity,66_None,1
188,Female,21,Femininity,66_None,5
191,Female,21,Femininity,66_None,2
194,Male,18,Femininity,66_None,0
197,Female,21,Femininity,66_None,0
200,Male,20,Femininity,66_None,0
203,Female,19,Femininity,66_None,0
206,Male,20,Femininity,66_None,1
209,Male,20,Femininity,66_None,1
212,Male,22,Femininity,66_None,0
215,Female,20,Femininity,66_None,0
218,Male,18,Femininity,66_None,0
221,Male,19,Femininity,66_None,0
224,Male,20,Femininity,66_None,3
43,Male,34,Masculinity,66_None,0
44,Female,19,Masculinity,66_None,0
45,Male,20,Masculinity,66_None,0
46,Female,19,Masculinity,66_None,1
47,Female,19,Masculinity,66_None,0
48,Female,20,Masculinity,66_None,0
49,Male,23,Masculinity,66_None,3
50,Female,19,Masculinity,66_None,0
51,Female,19,Masculinity,66_None,2
52,Female,22,Masculinity,66_None,3
53,Female,19,Masculinity,66_None,0
54,Male,19,Masculinity,66_None,2
55,Female,20,Masculinity,66_None,0
56,Female,20,Masculinity,66_None,3
57,Female,19,Masculinity,66_None,0
58,Male,18,Masculinity,66_None,0
59,Male,31,Masculinity,66_None,0
60,Male,19,Masculinity,66_None,0
61,Female,41,Masculinity,66_None,3
62,Female,19,Masculinity,66_None,3
63,Female,24,Masculinity,66_None,2
64,Female,19,Masculinity,66_None,3
65,Female,20,Masculinity,66_None,2
66,Male,21,Masculinity,66_None,0
67,Female,34,Masculinity,66_None,0
68,Male,18,Masculinity,66_None,0
69,Female,19,Masculinity,66_None,3
70,Female,19,Masculinity,66_None,0
71,Female,18,Masculinity,66_None,0
72,Female,18,Masculinity,66_None,0
73,Female,19,Masculinity,66_None,0
74,Female,18,Masculinity,66_None,0
75,Female,20,Masculinity,66_None,3
76,Female,18,Masculinity,66_None,2
77,Female,20,Masculinity,66_None,1
78,Female,19,Masculinity,66_None,1
79,Female,20,Masculinity,66_None,4
80,Female,20,Masculinity,66_None,2
81,Female,18,Masculinity,66_None,0
82,Female,20,Masculinity,66_None,0
83,Female,18,Masculinity,66_None,0
84,Female,19,Masculinity,66_None,0
85,Female,19,Masculinity,66_None,2
86,Male,18,Masculinity,66_None,0
87,Female,18,Masculinity,66_None,2
88,Female,18,Masculinity,66_None,2
89,Female,39,Masculinity,66_None,0
90,Female,18,Masculinity,66_None,3
91,Male,19,Masculinity,66_None,0
92,Female,20,Masculinity,66_None,0
103,Female,18,Symmetry,66_None,0
106,Female,19,Symmetry,66_None,0
106,Male,22,Symmetry,66_None,2
109,Male,20,Symmetry,66_None,1
112,Female,18,Symmetry,66_None,0
115,Female,18,Symmetry,66_None,0
118,Female,19,Symmetry,66_None,0
121,Female,18,Symmetry,66_None,3
124,Female,19,Symmetry,66_None,2
127,Female,19,Symmetry,66_None,2
130,Female,19,Symmetry,66_None,1
133,Female,21,Symmetry,66_None,0
136,Male,20,Symmetry,66_None,2
139,Female,19,Symmetry,66_None,4
142,Female,19,Symmetry,66_None,2
145,Male,18,Symmetry,66_None,1
148,Male,22,Symmetry,66_None,0
151,Male,20,Symmetry,66_None,3
154,Male,21,Symmetry,66_None,0
157,Male,19,Symmetry,66_None,0
160,Male,19,Symmetry,66_None,0
163,Male,21,Symmetry,66_None,5
166,Male,18,Symmetry,66_None,0
169,Male,21,Symmetry,66_None,0
172,Female,19,Symmetry,66_None,0
175,Male,21,Symmetry,66_None,0
178,Male,20,Symmetry,66_None,0
181,Female,22,Symmetry,66_None,0
184,Female,21,Symmetry,66_None,2
187,Female,19,Symmetry,66_None,2
190,Male,19,Symmetry,66_None,0
193,Female,22,Symmetry,66_None,3
196,Female,20,Symmetry,66_None,3
199,Female,19,Symmetry,66_None,2
202,Female,19,Symmetry,66_None,3
205,Female,22,Symmetry,66_None,4
208,Female,18,Symmetry,66_None,1
211,Female,18,Symmetry,66_None,4
214,Female,20,Symmetry,66_None,3
217,Female,19,Symmetry,66_None,0
220,Male,21,Symmetry,66_None,2
275,Male,20,Symmetry,66_None,1
102,Female,19,Averageness,70_Manipulated,0
105,Female,19,Averageness,70_Manipulated,0
108,Male,19,Averageness,70_Manipulated,0
111,Female,19,Averageness,70_Manipulated,0
114,Male,19,Averageness,70_Manipulated,0
117,Female,19,Averageness,70_Manipulated,2
120,Female,19,Averageness,70_Manipulated,0
123,Male,19,Averageness,70_Manipulated,0
126,Male,21,Averageness,70_Manipulated,0
129,Female,19,Averageness,70_Manipulated,0
132,Female,19,Averageness,70_Manipulated,0
135,Female,19,Averageness,70_Manipulated,0
138,Male,19,Averageness,70_Manipulated,3
141,Female,22,Averageness,70_Manipulated,2
144,Male,19,Averageness,70_Manipulated,0
147,Female,19,Averageness,70_Manipulated,3
150,Male,19,Averageness,70_Manipulated,2
153,Male,18,Averageness,70_Manipulated,2
156,Male,18,Averageness,70_Manipulated,2
159,Female,19,Averageness,70_Manipulated,0
162,Female,19,Averageness,70_Manipulated,0
165,Female,18,Averageness,70_Manipulated,0
168,Male,20,Averageness,70_Manipulated,2
171,Male,19,Averageness,70_Manipulated,0
174,Male,21,Averageness,70_Manipulated,0
177,Female,22,Averageness,70_Manipulated,6
180,Female,19,Averageness,70_Manipulated,3
183,Male,20,Averageness,70_Manipulated,0
186,Female,21,Averageness,70_Manipulated,0
189,Female,19,Averageness,70_Manipulated,3
192,Female,20,Averageness,70_Manipulated,3
195,Female,19,Averageness,70_Manipulated,5
198,Female,19,Averageness,70_Manipulated,0
201,Female,20,Averageness,70_Manipulated,0
204,Female,20,Averageness,70_Manipulated,0
207,Female,18,Averageness,70_Manipulated,4
210,Female,19,Averageness,70_Manipulated,3
213,Male,19,Averageness,70_Manipulated,0
216,Female,21,Averageness,70_Manipulated,2
219,Female,18,Averageness,70_Manipulated,0
222,Female,21,Averageness,70_Manipulated,0
101,Female,21,Femininity,70_Manipulated,3
104,Female,18,Femininity,70_Manipulated,2
110,Female,19,Femininity,70_Manipulated,2
113,Female,18,Femininity,70_Manipulated,3
116,Female,18,Femininity,70_Manipulated,2
119,Female,20,Femininity,70_Manipulated,3
122,Female,20,Femininity,70_Manipulated,6
125,Male,19,Femininity,70_Manipulated,0
128,Female,19,Femininity,70_Manipulated,2
131,Female,18,Femininity,70_Manipulated,0
134,Female,18,Femininity,70_Manipulated,4
137,Female,19,Femininity,70_Manipulated,4
140,Female,19,Femininity,70_Manipulated,0
143,Female,18,Femininity,70_Manipulated,0
146,Female,19,Femininity,70_Manipulated,0
149,Female,18,Femininity,70_Manipulated,3
152,Male,19,Femininity,70_Manipulated,1
155,Male,19,Femininity,70_Manipulated,3
158,Male,19,Femininity,70_Manipulated,0
161,Male,19,Femininity,70_Manipulated,2
164,Female,20,Femininity,70_Manipulated,2
167,Male,19,Femininity,70_Manipulated,0
170,Male,19,Femininity,70_Manipulated,0
173,Male,19,Femininity,70_Manipulated,0
176,Female,22,Femininity,70_Manipulated,0
179,Male,20,Femininity,70_Manipulated,0
182,Male,18,Femininity,70_Manipulated,3
185,Female,22,Femininity,70_Manipulated,0
188,Female,21,Femininity,70_Manipulated,2
191,Female,21,Femininity,70_Manipulated,0
194,Male,18,Femininity,70_Manipulated,3
197,Female,21,Femininity,70_Manipulated,3
200,Male,20,Femininity,70_Manipulated,0
203,Female,19,Femininity,70_Manipulated,2
206,Male,20,Femininity,70_Manipulated,0
209,Male,20,Femininity,70_Manipulated,1
212,Male,22,Femininity,70_Manipulated,3
215,Female,20,Femininity,70_Manipulated,0
218,Male,18,Femininity,70_Manipulated,0
221,Male,19,Femininity,70_Manipulated,4
224,Male,20,Femininity,70_Manipulated,0
43,Male,34,Masculinity,70_Manipulated,0
44,Female,19,Masculinity,70_Manipulated,0
45,Male,20,Masculinity,70_Manipulated,0
46,Female,19,Masculinity,70_Manipulated,0
47,Female,19,Masculinity,70_Manipulated,3
48,Female,20,Masculinity,70_Manipulated,2
49,Male,23,Masculinity,70_Manipulated,5
50,Female,19,Masculinity,70_Manipulated,3
51,Female,19,Masculinity,70_Manipulated,0
52,Female,22,Masculinity,70_Manipulated,4
53,Female,19,Masculinity,70_Manipulated,2
54,Male,19,Masculinity,70_Manipulated,2
55,Female,20,Masculinity,70_Manipulated,3
56,Female,20,Masculinity,70_Manipulated,0
57,Female,19,Masculinity,70_Manipulated,0
58,Male,18,Masculinity,70_Manipulated,1
59,Male,31,Masculinity,70_Manipulated,0
60,Male,19,Masculinity,70_Manipulated,2
61,Female,41,Masculinity,70_Manipulated,0
62,Female,19,Masculinity,70_Manipulated,4
63,Female,24,Masculinity,70_Manipulated,2
64,Female,19,Masculinity,70_Manipulated,3
65,Female,20,Masculinity,70_Manipulated,2
66,Male,21,Masculinity,70_Manipulated,0
67,Female,34,Masculinity,70_Manipulated,0
68,Male,18,Masculinity,70_Manipulated,0
69,Female,19,Masculinity,70_Manipulated,0
70,Female,19,Masculinity,70_Manipulated,0
71,Female,18,Masculinity,70_Manipulated,3
72,Female,18,Masculinity,70_Manipulated,2
73,Female,19,Masculinity,70_Manipulated,0
