PID,PID_Sex,PID_Age,Manipulation,combined_info,score,face_id,condition
131,Female,18,Femininity,56_Manipulated,5.0,56,Manipulated
134,Female,18,Femininity,56_Manipulated,,56,Manipulated
137,Female,19,Femininity,56_Manipulated,5.0,56,Manipulated
140,Female,19,Femininity,56_Manipulated,,56,Manipulated
143,Female,18,Femininity,56_Manipulated,,56,Manipulated
146,Female,19,Femininity,56_Manipulated,5.0,56,Manipulated
149,Female,18,Femininity,56_Manipulated,5.0,56,Manipulated
152,Male,19,Femininity,56_Manipulated,,56,Manipulated
155,Male,19,Femininity,56_Manipulated,2.0,56,Manipulated
158,Male,19,Femininity,56_Manipulated,1.0,56,Manipulated
161,Male,19,Femininity,56_Manipulated,,56,Manipulated
164,Female,20,Femininity,56_Manipulated,5.0,56,Manipulated
167,Male,19,Femininity,56_Manipulated,1.0,56,Manipulated
170,Male,19,Femininity,56_Manipulated,,56,Manipulated
173,Male,19,Femininity,56_Manipulated,,56,Manipulated
176,Female,22,Femininity,56_Manipulated,,56,Manipulated
179,Male,20,Femininity,56_Manipulated,,56,Manipulated
182,Male,18,Femininity,56_Manipulated,4.0,56,Manipulated
185,Female,22,Femininity,56_Manipulated,2.0,56,Manipulated
188,Female,21,Femininity,56_Manipulated,3.0,56,Manipulated
191,Female,21,Femininity,56_Manipulated,3.0,56,Manipulated
194,Male,18,Femininity,56_Manipulated,4.0,56,Manipulated
197,Female,21,Femininity,56_Manipulated,,56,Manipulated
200,Male,20,Femininity,56_Manipulated,5.0,56,Manipulated
203,Female,19,Femininity,56_Manipulated,,56,Manipulated
206,Male,20,Femininity,56_Manipulated,2.0,56,Manipulated
209,Male,20,Femininity,56_Manipulated,2.0,56,Manipulated
212,Male,22,Femininity,56_Manipulated,,56,Manipulated
215,Female,20,Femininity,56_Manipulated,,56,Manipulated
218,Male,18,Femininity,56_Manipulated,,56,Manipulated
221,Male,19,Femininity,56_Manipulated,5.0,56,Manipulated
224,Male,20,Femininity,56_Manipulated,,56,Manipulated
43,Male,34,Masculinity,56_Manipulated,2.0,56,Manipulated
44,Female,19,Masculinity,56_Manipulated,,56,Manipulated
45,Male,20,Masculinity,56_Manipulated,4.0,56,Manipulated
46,Female,19,Masculinity,56_Manipulated,1.0,56,Manipulated
47,Female,19,Masculinity,56_Manipulated,5.0,56,Manipulated
48,Female,20,Masculinity,56_Manipulated,,56,Manipulated
49,Male,23,Masculinity,56_Manipulated,,56,Manipulated
50,Female,19,Masculinity,56_Manipulated,3.0,56,Manipulated
51,Female,19,Masculinity,56_Manipulated,,56,Manipulated
52,Female,22,Masculinity,56_Manipulated,,56,Manipulated
53,Female,19,Masculinity,56_Manipulated,,56,Manipulated
54,Male,19,Masculinity,56_Manipulated,,56,Manipulated
55,Female,20,Masculinity,56_Manipulated,,56,Manipulated
56,Female,20,Masculinity,56_Manipulated,,56,Manipulated
57,Female,19,Masculinity,56_Manipulated,3.0,56,Manipulated
58,Male,18,Masculinity,56_Manipulated,1.0,56,Manipulated
59,Male,31,Masculinity,56_Manipulated,1.0,56,Manipulated
60,Male,19,Masculinity,56_Manipulated,,56,Manipulated
61,Female,41,Masculinity,56_Manipulated,,56,Manipulated
62,Female,19,Masculinity,56_Manipulated,,56,Manipulated
63,Female,24,Masculinity,56_Manipulated,4.0,56,Manipulated
64,Female,19,Masculinity,56_Manipulated,,56,Manipulated
65,Female,20,Masculinity,56_Manipulated,,56,Manipulated
66,Male,21,Masculinity,56_Manipulated,4.0,56,Manipulated
67,Female,34,Masculinity,56_Manipulated,4.0,56,Manipulated
68,Male,18,Masculinity,56_Manipulated,3.0,56,Manipulated
69,Female,19,Masculinity,56_Manipulated,5.0,56,Manipulated
70,Female,19,Masculinity,56_Manipulated,,56,Manipulated
71,Female,18,Masculinity,56_Manipulated,,56,Manipulated
72,Female,18,Masculinity,56_Manipulated,,56,Manipulated
73,Female,19,Masculinity,56_Manipulated,6.0,56,Manipulated
74,Female,18,Masculinity,56_Manipulated,4.0,56,Manipulated
75,Female,20,Masculinity,56_Manipulated,6.0,56,Manipulated
76,Female,18,Masculinity,56_Manipulated,3.0,56,Manipulated
77,Female,20,Masculinity,56_Manipulated,6.0,56,Manipulated
78,Female,19,Masculinity,56_Manipulated,,56,Manipulated
79,Female,20,Masculinity,56_Manipulated,4.0,56,Manipulated
80,Female,20,Masculinity,56_Manipulated,,56,Manipulated
81,Female,18,Masculinity,56_Manipulated,3.0,56,Manipulated
82,Female,20,Masculinity,56_Manipulated,4.0,56,Manipulated
83,Female,18,Masculinity,56_Manipulated,,56,Manipulated
84,Female,19,Masculinity,56_Manipulated,3.0,56,Manipulated
85,Female,19,Masculinity,56_Manipulated,,56,Manipulated
86,Male,18,Masculinity,56_Manipulated,5.0,56,Manipulated
87,Female,18,Masculinity,56_Manipulated,3.0,56,Manipulated
88,Female,18,Masculinity,56_Manipulated,4.0,56,Manipulated
89,Female,39,Masculinity,56_Manipulated,2.0,56,Manipulated
90,Female,18,Masculinity,56_Manipulated,,56,Manipulated
91,Male,19,Masculinity,56_Manipulated,3.0,56,Manipulated
92,Female,20,Masculinity,56_Manipulated,,56,Manipulated
103,Female,18,Symmetry,56_Manipulated,4.0,56,Manipulated
106,Female,19,Symmetry,56_Manipulated,,56,Manipulated
106,Male,22,Symmetry,56_Manipulated,2.0,56,Manipulated
109,Male,20,Symmetry,56_Manipulated,,56,Manipulated
112,Female,18,Symmetry,56_Manipulated,4.0,56,Manipulated
115,Female,18,Symmetry,56_Manipulated,,56,Manipulated
118,Female,19,Symmetry,56_Manipulated,1.0,56,Manipulated
121,Female,18,Symmetry,56_Manipulated,3.0,56,Manipulated
124,Female,19,Symmetry,56_Manipulated,,56,Manipulated
127,Female,19,Symmetry,56_Manipulated,3.0,56,Manipulated
130,Female,19,Symmetry,56_Manipulated,2.0,56,Manipulated
133,Female,21,Symmetry,56_Manipulated,,56,Manipulated
136,Male,20,Symmetry,56_Manipulated,,56,Manipulated
139,Female,19,Symmetry,56_Manipulated,4.0,56,Manipulated
142,Female,19,Symmetry,56_Manipulated,2.0,56,Manipulated
145,Male,18,Symmetry,56_Manipulated,,56,Manipulated
148,Male,22,Symmetry,56_Manipulated,,56,Manipulated
151,Male,20,Symmetry,56_Manipulated,2.0,56,Manipulated
154,Male,21,Symmetry,56_Manipulated,,56,Manipulated
157,Male,19,Symmetry,56_Manipulated,3.0,56,Manipulated
160,Male,19,Symmetry,56_Manipulated,,56,Manipulated
163,Male,21,Symmetry,56_Manipulated,2.0,56,Manipulated
166,Male,18,Symmetry,56_Manipulated,,56,Manipulated
169,Male,21,Symmetry,56_Manipulated,2.0,56,Manipulated
172,Female,19,Symmetry,56_Manipulated,5.0,56,Manipulated
175,Male,21,Symmetry,56_Manipulated,,56,Manipulated
178,Male,20,Symmetry,56_Manipulated,2.0,56,Manipulated
181,Female,22,Symmetry,56_Manipulated,,56,Manipulated
184,Female,21,Symmetry,56_Manipulated,5.0,56,Manipulated
187,Female,19,Symmetry,56_Manipulated,3.0,56,Manipulated
190,Male,19,Symmetry,56_Manipulated,,56,Manipulated
193,Female,22,Symmetry,56_Manipulated,5.0,56,Manipulated
196,Female,20,Symmetry,56_Manipulated,,56,Manipulated
199,Female,19,Symmetry,56_Manipulated,,56,Manipulated
202,Female,19,Symmetry,56_Manipulated,3.0,56,Manipulated
205,Female,22,Symmetry,56_Manipulated,,56,Manipulated
208,Female,18,Symmetry,56_Manipulated,1.0,56,Manipulated
211,Female,18,Symmetry,56_Manipulated,,56,Manipulated
214,Female,20,Symmetry,56_Manipulated,,56,Manipulated
217,Female,19,Symmetry,56_Manipulated,2.0,56,Manipulated
220,Male,21,Symmetry,56_Manipulated,4.0,56,Manipulated
275,Male,20,Symmetry,56_Manipulated,,56,Manipulated
102,Female,19,Averageness,56_None,2.0,56,
105,Female,19,Averageness,56_None,,56,
108,Male,19,Averageness,56_None,3.0,56,
111,Female,19,Averageness,56_None,5.0,56,
114,Male,19,Averageness,56_None,,56,
117,Female,19,Averageness,56_None,2.0,56,
120,Female,19,Averageness,56_None,4.0,56,
123,Male,19,Averageness,56_None,3.0,56,
126,Male,21,Averageness,56_None,1.0,56,
129,Female,19,Averageness,56_None,2.0,56,
132,Female,19,Averageness,56_None,4.0,56,
135,Female,19,Averageness,56_None,,56,
138,Male,19,Averageness,56_None,,56,
141,Female,22,Averageness,56_None,,56,
144,Male,19,Averageness,56_None,,56,
147,Female,19,Averageness,56_None,5.0,56,
150,Male,19,Averageness,56_None,5.0,56,
153,Male,18,Averageness,56_None,4.0,56,
156,Male,18,Averageness,56_None,4.0,56,
159,Female,19,Averageness,56_None,6.0,56,
162,Female,19,Averageness,56_None,,56,
165,Female,18,Averageness,56_None,4.0,56,
168,Male,20,Averageness,56_None,,56,
171,Male,19,Averageness,56_None,2.0,56,
174,Male,21,Averageness,56_None,,56,
177,Female,22,Averageness,56_None,3.0,56,
180,Female,19,Averageness,56_None,,56,
183,Male,20,Averageness,56_None,,56,
186,Female,21,Averageness,56_None,,56,
189,Female,19,Averageness,56_None,5.0,56,
192,Female,20,Averageness,56_None,,56,
195,Female,19,Averageness,56_None,5.0,56,
198,Female,19,Averageness,56_None,5.0,56,
201,Female,20,Averageness,56_None,,56,
204,Female,20,Averageness,56_None,3.0,56,
207,Female,18,Averageness,56_None,,56,
210,Female,19,Averageness,56_None,,56,
213,Male,19,Averageness,56_None,,56,
216,Female,21,Averageness,56_None,,56,
219,Female,18,Averageness,56_None,3.0,56,
222,Female,21,Averageness,56_None,5.0,56,
101,Female,21,Femininity,56_None,,56,
104,Female,18,Femininity,56_None,,56,
110,Female,19,Femininity,56_None,4.0,56,
113,Female,18,Femininity,56_None,3.0,56,
116,Female,18,Femininity,56_None,,56,
119,Female,20,Femininity,56_None,5.0,56,
122,Female,20,Femininity,56_None,1.0,56,
125,Male,19,Femininity,56_None,4.0,56,
128,Female,19,Femininity,56_None,,56,
131,Female,18,Femininity,56_None,,56,
134,Female,18,Femininity,56_None,5.0,56,
137,Female,19,Femininity,56_None,,56,
140,Female,19,Femininity,56_None,5.0,56,
143,Female,18,Femininity,56_None,1.0,56,
146,Female,19,Femininity,56_None,,56,
149,Female,18,Femininity,56_None,,56,
152,Male,19,Femininity,56_None,2.0,56,
155,Male,19,Femininity,56_None,,56,
158,Male,19,Femininity,56_None,,56,
161,Male,19,Femininity,56_None,3.0,56,
164,Female,20,Femininity,56_None,,56,
167,Male,19,Femininity,56_None,,56,
170,Male,19,Femininity,56_None,2.0,56,
173,Male,19,Femininity,56_None,1.0,56,
176,Female,22,Femininity,56_None,2.0,56,
179,Male,20,Femininity,56_None,1.0,56,
182,Male,18,Femininity,56_None,,56,
185,Female,22,Femininity,56_None,,56,
188,Female,21,Femininity,56_None,,56,
191,Female,21,Femininity,56_None,,56,
194,Male,18,Femininity,56_None,,56,
197,Female,21,Femininity,56_None,6.0,56,
200,Male,20,Femininity,56_None,,56,
203,Female,19,Femininity,56_None,3.0,56,
206,Male,20,Femininity,56_None,,56,
209,Male,20,Femininity,56_None,,56,
212,Male,22,Femininity,56_None,3.0,56,
215,Female,20,Femininity,56_None,4.0,56,
218,Male,18,Femininity,56_None,5.0,56,
221,Male,19,Femininity,56_None,,56,
224,Male,20,Femininity,56_None,6.0,56,
43,Male,34,Masculinity,56_None,,56,
44,Female,19,Masculinity,56_None,4.0,56,
45,Male,20,Masculinity,56_None,,56,
46,Female,19,Masculinity,56_None,,56,
47,Female,19,Masculinity,56_None,,56,
48,Female,20,Masculinity,56_None,5.0,56,
49,Male,23,Masculinity,56_None,5.0,56,
50,Female,19,Masculinity,56_None,,56,
51,Female,19,Masculinity,56_None,3.0,56,
52,Female,22,Masculinity,56_None,4.0,56,
53,Female,19,Masculinity,56_None,3.0,56,
54,Male,19,Masculinity,56_None,3.0,56,
55,Female,20,Masculinity,56_None,4.0,56,
56,Female,20,Masculinity,56_None,2.0,56,
57,Female,19,Masculinity,56_None,,56,
58,Male,18,Masculinity,56_None,,56,
59,Male,31,Masculinity,56_None,,56,
60,Male,19,Masculinity,56_None,3.0,56,
61,Female,41,Masculinity,56_None,5.0,56,
62,Female,19,Masculinity,56_None,5.0,56,
63,Female,24,Masculinity,56_None,,56,
64,Female,19,Masculinity,56_None,4.0,56,
65,Female,20,Masculinity,56_None,4.0,56,
66,Male,21,Masculinity,56_None,,56,
67,Female,34,Masculinity,56_None,,56,
68,Male,18,Masculinity,56_None,,56,
69,Female,19,Masculinity,56_None,,56,
70,Female,19,Masculinity,56_None,4.0,56,
71,Female,18,Masculinity,56_None,4.0,56,
72,Female,18,Masculinity,56_None,3.0,56,
73,Female,19,Masculinity,56_None,,56,
74,Female,18,Masculinity,56_None,,56,
75,Female,20,Masculinity,56_None,,56,
76,Female,18,Masculinity,56_None,,56,
77,Female,20,Masculinity,56_None,,56,
78,Female,19,Masculinity,56_None,3.0,56,
79,Female,20,Masculinity,56_None,,56,
80,Female,20,Masculinity,56_None,4.0,56,
81,Female,18,Masculinity,56_None,,56,
82,Female,20,Masculinity,56_None,,56,
83,Female,18,Masculinity,56_None,4.0,56,
84,Female,19,Masculinity,56_None,,56,
85,Female,19,Masculinity,56_None,4.0,56,
86,Male,18,Masculinity,56_None,,56,
87,Female,18,Masculinity,56_None,,56,
88,Female,18,Masculinity,56_None,,56,
89,Female,39,Masculinity,56_None,,56,
90,Female,18,Masculinity,56_None,5.0,56,
91,Male,19,Masculinity,56_None,,56,
92,Female,20,Masculinity,56_None,4.0,56,
103,Female,18,Symmetry,56_None,,56,
106,Female,19,Symmetry,56_None,3.0,56,
106,Male,22,Symmetry,56_None,,56,
109,Male,20,Symmetry,56_None,4.0,56,
112,Female,18,Symmetry,56_None,,56,
115,Female,18,Symmetry,56_None,4.0,56,
118,Female,19,Symmetry,56_None,,56,
121,Female,18,Symmetry,56_None,,56,
124,Female,19,Symmetry,56_None,3.0,56,
127,Female,19,Symmetry,56_None,,56,
130,Female,19,Symmetry,56_None,,56,
133,Female,21,Symmetry,56_None,5.0,56,
136,Male,20,Symmetry,56_None,2.0,56,
139,Female,19,Symmetry,56_None,,56,
142,Female,19,Symmetry,56_None,,56,
145,Male,18,Symmetry,56_None,3.0,56,
148,Male,22,Symmetry,56_None,5.0,56,
151,Male,20,Symmetry,56_None,,56,
154,Male,21,Symmetry,56_None,5.0,56,
157,Male,19,Symmetry,56_None,,56,
160,Male,19,Symmetry,56_None,2.0,56,
163,Male,21,Symmetry,56_None,,56,
166,Male,18,Symmetry,56_None,3.0,56,
169,Male,21,Symmetry,56_None,,56,
172,Female,19,Symmetry,56_None,,56,
175,Male,21,Symmetry,56_None,2.0,56,
178,Male,20,Symmetry,56_None,,56,
181,Female,22,Symmetry,56_None,5.0,56,
184,Female,21,Symmetry,56_None,,56,
187,Female,19,Symmetry,56_None,,56,
190,Male,19,Symmetry,56_None,4.0,56,
193,Female,22,Symmetry,56_None,,56,
196,Female,20,Symmetry,56_None,4.0,56,
199,Female,19,Symmetry,56_None,3.0,56,
202,Female,19,Symmetry,56_None,,56,
205,Female,22,Symmetry,56_None,4.0,56,
208,Female,18,Symmetry,56_None,,56,
211,Female,18,Symmetry,56_None,3.0,56,
214,Female,20,Symmetry,56_None,4.0,56,
217,Female,19,Symmetry,56_None,,56,
220,Male,21,Symmetry,56_None,,56,
275,Male,20,Symmetry,56_None,2.0,56,
102,Female,19,Averageness,58_Manipulated,,58,Manipulated
105,Female,19,Averageness,58_Manipulated,4.0,58,Manipulated
108,Male,19,Averageness,58_Manipulated,4.0,58,Manipulated
111,Female,19,Averageness,58_Manipulated,,58,Manipulated
114,Male,19,Averageness,58_Manipulated,,58,Manipulated
117,Female,19,Averageness,58_Manipulated,,58,Manipulated
120,Female,19,Averageness,58_Manipulated,5.0,58,Manipulated
123,Male,19,Averageness,58_Manipulated,,58,Manipulated
126,Male,21,Averageness,58_Manipulated,,58,Manipulated
129,Female,19,Averageness,58_Manipulated,5.0,58,Manipulated
132,Female,19,Averageness,58_Manipulated,3.0,58,Manipulated
135,Female,19,Averageness,58_Manipulated,4.0,58,Manipulated
138,Male,19,Averageness,58_Manipulated,2.0,58,Manipulated
141,Female,22,Averageness,58_Manipulated,,58,Manipulated
144,Male,19,Averageness,58_Manipulated,3.0,58,Manipulated
147,Female,19,Averageness,58_Manipulated,,58,Manipulated
150,Male,19,Averageness,58_Manipulated,,58,Manipulated
153,Male,18,Averageness,58_Manipulated,3.0,58,Manipulated
156,Male,18,Averageness,58_Manipulated,4.0,58,Manipulated
159,Female,19,Averageness,58_Manipulated,5.0,58,Manipulated
162,Female,19,Averageness,58_Manipulated,4.0,58,Manipulated
165,Female,18,Averageness,58_Manipulated,,58,Manipulated
168,Male,20,Averageness,58_Manipulated,,58,Manipulated
171,Male,19,Averageness,58_Manipulated,,58,Manipulated
174,Male,21,Averageness,58_Manipulated,2.0,58,Manipulated
177,Female,22,Averageness,58_Manipulated,5.0,58,Manipulated
180,Female,19,Averageness,58_Manipulated,4.0,58,Manipulated
183,Male,20,Averageness,58_Manipulated,3.0,58,Manipulated
186,Female,21,Averageness,58_Manipulated,3.0,58,Manipulated
189,Female,19,Averageness,58_Manipulated,4.0,58,Manipulated
192,Female,20,Averageness,58_Manipulated,4.0,58,Manipulated
195,Female,19,Averageness,58_Manipulated,,58,Manipulated
198,Female,19,Averageness,58_Manipulated,,58,Manipulated
201,Female,20,Averageness,58_Manipulated,3.0,58,Manipulated
204,Female,20,Averageness,58_Manipulated,,58,Manipulated
207,Female,18,Averageness,58_Manipulated,,58,Manipulated
210,Female,19,Averageness,58_Manipulated,4.0,58,Manipulated
213,Male,19,Averageness,58_Manipulated,,58,Manipulated
216,Female,21,Averageness,58_Manipulated,2.0,58,Manipulated
219,Female,18,Averageness,58_Manipulated,3.0,58,Manipulated
222,Female,21,Averageness,58_Manipulated,4.0,58,Manipulated
101,Female,21,Femininity,58_Manipulated,3.0,58,Manipulated
104,Female,18,Femininity,58_Manipulated,2.0,58,Manipulated
110,Female,19,Femininity,58_Manipulated,,58,Manipulated
113,Female,18,Femininity,58_Manipulated,,58,Manipulated
116,Female,18,Femininity,58_Manipulated,,58,Manipulated
119,Female,20,Femininity,58_Manipulated,3.0,58,Manipulated
122,Female,20,Femininity,58_Manipulated,,58,Manipulated
125,Male,19,Femininity,58_Manipulated,,58,Manipulated
128,Female,19,Femininity,58_Manipulated,,58,Manipulated
131,Female,18,Femininity,58_Manipulated,,58,Manipulated
134,Female,18,Femininity,58_Manipulated,4.0,58,Manipulated
137,Female,19,Femininity,58_Manipulated,,58,Manipulated
140,Female,19,Femininity,58_Manipulated,2.0,58,Manipulated
143,Female,18,Femininity,58_Manipulated,,58,Manipulated
146,Female,19,Femininity,58_Manipulated,3.0,58,Manipulated
149,Female,18,Femininity,58_Manipulated,,58,Manipulated
152,Male,19,Femininity,58_Manipulated,,58,Manipulated
155,Male,19,Femininity,58_Manipulated,,58,Manipulated
158,Male,19,Femininity,58_Manipulated,2.0,58,Manipulated
161,Male,19,Femininity,58_Manipulated,,58,Manipulated
164,Female,20,Femininity,58_Manipulated,3.0,58,Manipulated
167,Male,19,Femininity,58_Manipulated,,58,Manipulated
170,Male,19,Femininity,58_Manipulated,2.0,58,Manipulated
173,Male,19,Femininity,58_Manipulated,1.0,58,Manipulated
176,Female,22,Femininity,58_Manipulated,,58,Manipulated
179,Male,20,Femininity,58_Manipulated,,58,Manipulated
182,Male,18,Femininity,58_Manipulated,,58,Manipulated
185,Female,22,Femininity,58_Manipulated,1.0,58,Manipulated
188,Female,21,Femininity,58_Manipulated,2.0,58,Manipulated
191,Female,21,Femininity,58_Manipulated,3.0,58,Manipulated
194,Male,18,Femininity,58_Manipulated,,58,Manipulated
197,Female,21,Femininity,58_Manipulated,,58,Manipulated
200,Male,20,Femininity,58_Manipulated,,58,Manipulated
203,Female,19,Femininity,58_Manipulated,,58,Manipulated
206,Male,20,Femininity,58_Manipulated,1.0,58,Manipulated
209,Male,20,Femininity,58_Manipulated,2.0,58,Manipulated
212,Male,22,Femininity,58_Manipulated,,58,Manipulated
215,Female,20,Femininity,58_Manipulated,3.0,58,Manipulated
218,Male,18,Femininity,58_Manipulated,4.0,58,Manipulated
221,Male,19,Femininity,58_Manipulated,1.0,58,Manipulated
224,Male,20,Femininity,58_Manipulated,,58,Manipulated
43,Male,34,Masculinity,58_Manipulated,1.0,58,Manipulated
44,Female,19,Masculinity,58_Manipulated,,58,Manipulated
45,Male,20,Masculinity,58_Manipulated,,58,Manipulated
46,Female,19,Masculinity,58_Manipulated,1.0,58,Manipulated
47,Female,19,Masculinity,58_Manipulated,,58,Manipulated
48,Female,20,Masculinity,58_Manipulated,2.0,58,Manipulated
49,Male,23,Masculinity,58_Manipulated,4.0,58,Manipulated
50,Female,19,Masculinity,58_Manipulated,3.0,58,Manipulated
51,Female,19,Masculinity,58_Manipulated,,58,Manipulated
52,Female,22,Masculinity,58_Manipulated,2.0,58,Manipulated
53,Female,19,Masculinity,58_Manipulated,3.0,58,Manipulated
54,Male,19,Masculinity,58_Manipulated,,58,Manipulated
55,Female,20,Masculinity,58_Manipulated,,58,Manipulated
56,Female,20,Masculinity,58_Manipulated,,58,Manipulated
57,Female,19,Masculinity,58_Manipulated,,58,Manipulated
58,Male,18,Masculinity,58_Manipulated,,58,Manipulated
59,Male,31,Masculinity,58_Manipulated,,58,Manipulated
60,Male,19,Masculinity,58_Manipulated,,58,Manipulated
61,Female,41,Masculinity,58_Manipulated,,58,Manipulated
62,Female,19,Masculinity,58_Manipulated,4.0,58,Manipulated
63,Female,24,Masculinity,58_Manipulated,,58,Manipulated
64,Female,19,Masculinity,58_Manipulated,,58,Manipulated
65,Female,20,Masculinity,58_Manipulated,3.0,58,Manipulated
66,Male,21,Masculinity,58_Manipulated,,58,Manipulated
67,Female,34,Masculinity,58_Manipulated,,58,Manipulated
68,Male,18,Masculinity,58_Manipulated,2.0,58,Manipulated
69,Female,19,Masculinity,58_Manipulated,,58,Manipulated
70,Female,19,Masculinity,58_Manipulated,,58,Manipulated
71,Female,18,Masculinity,58_Manipulated,3.0,58,Manipulated
72,Female,18,Masculinity,58_Manipulated,,58,Manipulated
73,Female,19,Masculinity,58_Manipulated,2.0,58,Manipulated
74,Female,18,Masculinity,58_Manipulated,,58,Manipulated
75,Female,20,Masculinity,58_Manipulated,,58,Manipulated
76,Female,18,Masculinity,58_Manipulated,2.0,58,Manipulated
77,Female,20,Masculinity,58_Manipulated,,58,Manipulated
78,Female,19,Masculinity,58_Manipulated,,58,Manipulated
79,Female,20,Masculinity,58_Manipulated,2.0,58,Manipulated
80,Female,20,Masculinity,58_Manipulated,,58,Manipulated
81,Female,18,Masculinity,58_Manipulated,2.0,58,Manipulated
82,Female,20,Masculinity,58_Manipulated,4.0,58,Manipulated
83,Female,18,Masculinity,58_Manipulated,3.0,58,Manipulated
84,Female,19,Masculinity,58_Manipulated,1.0,58,Manipulated
85,Female,19,Masculinity,58_Manipulated,,58,Manipulated
86,Male,18,Masculinity,58_Manipulated,3.0,58,Manipulated
87,Female,18,Masculinity,58_Manipulated,,58,Manipulated
88,Female,18,Masculinity,58_Manipulated,2.0,58,Manipulated
89,Female,39,Masculinity,58_Manipulated,2.0,58,Manipulated
90,Female,18,Masculinity,58_Manipulated,3.0,58,Manipulated
91,Male,19,Masculinity,58_Manipulated,,58,Manipulated
92,Female,20,Masculinity,58_Manipulated,5.0,58,Manipulated
103,Female,18,Symmetry,58_Manipulated,,58,Manipulated
106,Female,19,Symmetry,58_Manipulated,,58,Manipulated
106,Male,22,Symmetry,58_Manipulated,,58,Manipulated
109,Male,20,Symmetry,58_Manipulated,,58,Manipulated
112,Female,18,Symmetry,58_Manipulated,,58,Manipulated
115,Female,18,Symmetry,58_Manipulated,2.0,58,Manipulated
118,Female,19,Symmetry,58_Manipulated,1.0,58,Manipulated
121,Female,18,Symmetry,58_Manipulated,,58,Manipulated
124,Female,19,Symmetry,58_Manipulated,2.0,58,Manipulated
127,Female,19,Symmetry,58_Manipulated,3.0,58,Manipulated
130,Female,19,Symmetry,58_Manipulated,3.0,58,Manipulated
133,Female,21,Symmetry,58_Manipulated,,58,Manipulated
136,Male,20,Symmetry,58_Manipulated,,58,Manipulated
139,Female,19,Symmetry,58_Manipulated,,58,Manipulated
142,Female,19,Symmetry,58_Manipulated,2.0,58,Manipulated
145,Male,18,Symmetry,58_Manipulated,,58,Manipulated
148,Male,22,Symmetry,58_Manipulated,,58,Manipulated
151,Male,20,Symmetry,58_Manipulated,,58,Manipulated
154,Male,21,Symmetry,58_Manipulated,,58,Manipulated
157,Male,19,Symmetry,58_Manipulated,,58,Manipulated
160,Male,19,Symmetry,58_Manipulated,1.0,58,Manipulated
163,Male,21,Symmetry,58_Manipulated,,58,Manipulated
166,Male,18,Symmetry,58_Manipulated,1.0,58,Manipulated
169,Male,21,Symmetry,58_Manipulated,,58,Manipulated
172,Female,19,Symmetry,58_Manipulated,,58,Manipulated
175,Male,21,Symmetry,58_Manipulated,,58,Manipulated
178,Male,20,Symmetry,58_Manipulated,2.0,58,Manipulated
181,Female,22,Symmetry,58_Manipulated,,58,Manipulated
184,Female,21,Symmetry,58_Manipulated,3.0,58,Manipulated
187,Female,19,Symmetry,58_Manipulated,3.0,58,Manipulated
190,Male,19,Symmetry,58_Manipulated,,58,Manipulated
193,Female,22,Symmetry,58_Manipulated,,58,Manipulated
196,Female,20,Symmetry,58_Manipulated,,58,Manipulated
199,Female,19,Symmetry,58_Manipulated,3.0,58,Manipulated
202,Female,19,Symmetry,58_Manipulated,,58,Manipulated
205,Female,22,Symmetry,58_Manipulated,5.0,58,Manipulated
208,Female,18,Symmetry,58_Manipulated,1.0,58,Manipulated
211,Female,18,Symmetry,58_Manipulated,,58,Manipulated
214,Female,20,Symmetry,58_Manipulated,,58,Manipulated
217,Female,19,Symmetry,58_Manipulated,,58,Manipulated
220,Male,21,Symmetry,58_Manipulated,,58,Manipulated
275,Male,20,Symmetry,58_Manipulated,,58,Manipulated
102,Female,19,Averageness,58_None,2.0,58,
105,Female,19,Averageness,58_None,,58,
108,Male,19,Averageness,58_None,,58,
111,Female,19,Averageness,58_None,3.0,58,
114,Male,19,Averageness,58_None,3.0,58,
117,Female,19,Averageness,58_None,2.0,58,
120,Female,19,Averageness,58_None,,58,
123,Male,19,Averageness,58_None,5.0,58,
126,Male,21,Averageness,58_None,1.0,58,
129,Female,19,Averageness,58_None,,58,
132,Female,19,Averageness,58_None,,58,
135,Female,19,Averageness,58_None,,58,
138,Male,19,Averageness,58_None,,58,
141,Female,22,Averageness,58_None,4.0,58,
144,Male,19,Averageness,58_None,,58,
147,Female,19,Averageness,58_None,5.0,58,
150,Male,19,Averageness,58_None,4.0,58,
153,Male,18,Averageness,58_None,,58,
156,Male,18,Averageness,58_None,,58,
159,Female,19,Averageness,58_None,,58,
162,Female,19,Averageness,58_None,,58,
165,Female,18,Averageness,58_None,3.0,58,
168,Male,20,Averageness,58_None,3.0,58,
171,Male,19,Averageness,58_None,2.0,58,
174,Male,21,Averageness,58_None,,58,
177,Female,22,Averageness,58_None,,58,
180,Female,19,Averageness,58_None,,58,
183,Male,20,Averageness,58_None,,58,
186,Female,21,Averageness,58_None,,58,
189,Female,19,Averageness,58_None,,58,
192,Female,20,Averageness,58_None,,58,
195,Female,19,Averageness,58_None,5.0,58,
198,Female,19,Averageness,58_None,2.0,58,
201,Female,20,Averageness,58_None,,58,
204,Female,20,Averageness,58_None,3.0,58,
207,Female,18,Averageness,58_None,3.0,58,
210,Female,19,Averageness,58_None,,58,
213,Male,19,Averageness,58_None,2.0,58,
216,Female,21,Averageness,58_None,,58,
219,Female,18,Averageness,58_None,,58,
222,Female,21,Averageness,58_None,,58,
